artist,track,album,album_type,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,stream,duration_min,is_feat
MC Cabelinho,SEXY,LITTLE LOVE,album,0.795,0.569,9,-5.876,0.0549,0.684,0.0,0.11,0.613,119.967,7302830,2.9465833333333333,0
MC Cabelinho,NOSSA MÚSICA,LITTLE LOVE,album,0.558,0.616,4,-6.021,0.352,0.715,0.0,0.154,0.551,91.75,7311784,3.3826,0
MC Cabelinho,ESSÊNCIA DE CRIA,LITTLE HAIR,album,0.631,0.743,3,-5.317,0.299,0.386,0.0,0.0862,0.766,102.894,63526652,3.2032333333333334,0
MC Cabelinho,QUEM SOU EU?,LITTLE LOVE,album,0.863,0.572,10,-5.303,0.077,0.677,7.46e-05,0.118,0.613,124.954,6886271,2.092233333333333,0
Grupo Firme,Calidad,Calidad,single,0.731,0.491,0,-3.116,0.029,0.609,0.0,0.262,0.781,132.891,120338654,2.834216666666667,0
Grupo Firme,Se Fue La Pantera (En Vivo),Se Fue La Pantera (En Vivo),single,0.557,0.66,3,-4.467,0.0768,0.118,0.0,0.085,0.907,128.179,144802071,3.3670333333333335,0
Grupo Firme,El Tóxico,El Tóxico,single,0.626,0.503,10,-5.087,0.141,0.407,0.0,0.234,0.821,72.985,276200279,2.9957666666666665,0
Grupo Firme,Ya Supérame (En Vivo),Ya Supérame (En Vivo),single,0.436,0.4,0,-6.521,0.11,0.463,0.0,0.76,0.568,75.576,233793539,3.1508333333333334,0
Grupo Firme,En Tu Perra Vida,En Tu Perra Vida,single,0.546,0.438,5,-4.748,0.0669,0.353,0.0,0.261,0.568,112.136,174067268,3.97795,0
Grupo Firme,Hablando Claro (En Vivo),Hablando Claro (En Vivo),single,0.547,0.715,10,-4.682,0.0489,0.199,0.0,0.11,0.724,117.273,96472036,3.17785,0
Grupo Firme,Tú - En Vivo,Tú (En Vivo),single,0.581,0.745,5,-6.269,0.0418,0.156,3.25e-06,0.154,0.53,118.308,27750632,4.385,0
Grupo Firme,El Güero (Feat. Marca MP),El Güero (Feat. Marca MP),single,0.625,0.554,10,-5.531,0.0618,0.417,0.0,0.305,0.846,111.911,229788191,3.5542333333333334,1
Grupo Firme,Cada Quien,Cada Quien,single,0.707,0.833,3,-2.498,0.0517,0.137,0.0,0.115,0.788,110.062,110637987,3.29635,0
Grupo Firme,Pideme - En Vivo,Pideme (En Vivo),single,0.577,0.641,8,-6.628,0.0375,0.535,0.0,0.207,0.819,139.155,118386813,4.269516666666667,0
Sidhu Moose Wala,295,Moosetape,album,0.557,0.794,11,-5.698,0.2,0.179,0.0,0.106,0.432,91.366,124543040,4.5,0
Sidhu Moose Wala,Levels,Levels,single,0.592,0.728,2,-6.098,0.311,0.00148,0.0,0.379,0.577,113.17,68018304,3.8117666666666667,0
Sidhu Moose Wala,The Last Ride,The Last Ride,single,0.792,0.647,10,-5.447,0.334,0.0299,0.0,0.119,0.638,89.029,78642016,4.370783333333334,0
Sidhu Moose Wala,Never Fold,No Name,single,0.814,0.786,8,-5.178,0.232,0.069,0.0,0.0976,0.797,93.025,57839310,3.0537666666666667,0
Sidhu Moose Wala,Everybody Hurts,No Name,single,0.738,0.599,8,-7.102,0.0393,0.434,0.0,0.13,0.575,120.052,43784974,2.8888833333333332,0
Sidhu Moose Wala,Outlaw,Outlaw,single,0.727,0.672,1,-4.782,0.0426,0.181,0.0,0.189,0.135,94.006,33681529,2.9895833333333335,0
Sidhu Moose Wala,0 to 100,No Name,single,0.742,0.675,8,-6.551,0.0907,0.139,0.0,0.167,0.679,145.989,34614868,1.8082166666666666,0
Sidhu Moose Wala,Same Beef,Same Beef,single,0.779,0.854,9,-4.958,0.219,0.0462,0.0,0.21,0.379,91.992,58867987,4.839333333333333,0
Sidhu Moose Wala,These Days (feat. Bohemia),Moosetape,album,0.73,0.748,6,-4.371,0.152,0.0936,0.0,0.282,0.694,155.861,46943967,3.4871833333333333,1
Sidhu Moose Wala,Love Sick,No Name,single,0.824,0.543,4,-8.667,0.209,0.101,0.0,0.178,0.548,124.018,33107781,3.8709666666666664,0
Hugo & Guilherme,Mal Feito - Ao Vivo,Próximo Passo (Ao Vivo),album,0.732,0.831,0,-3.791,0.0691,0.554,0.0,0.903,0.684,123.942,246019488,2.9655833333333335,0
Hugo & Guilherme,Cheiro de Balada - Ao Vivo,Próximo Passo (Ao Vivo),album,0.726,0.841,1,-2.811,0.0474,0.486,0.0,0.778,0.773,118.0,67886542,2.8513,0
Hugo & Guilherme,Meu Número - Ao Vivo,Próximo Passo (Ao Vivo),album,0.427,0.834,10,-4.169,0.0978,0.434,0.0,0.939,0.32,179.089,106654467,3.4667833333333333,0
Hugo & Guilherme,Acabei de Terminar - Ao Vivo,Nunca É de Boa (Ao Vivo),album,0.66,0.823,1,-4.519,0.138,0.336,0.0,0.687,0.62,142.797,84858347,3.724833333333333,0
Hugo & Guilherme,Felicidade Dela - Ao Vivo,Próximo Passo (Ao Vivo),album,0.424,0.702,1,-4.375,0.0426,0.681,0.0,0.0885,0.555,146.953,51450878,2.759316666666667,0
Hugo & Guilherme,Eu Não Sei Beber Só Uma - Ao Vivo,Próximo Passo (Ao Vivo),album,0.704,0.713,8,-4.62,0.0321,0.495,0.0,0.109,0.601,114.895,7836560,3.0607,0
Hugo & Guilherme,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela - Ao Vivo Em Goiânia,No Pelo 360° (Ao Vivo Em Goiânia),single,0.473,0.738,2,-4.691,0.0333,0.379,0.0,0.181,0.425,107.85,7101237,5.649066666666666,0
Hugo & Guilherme,Vestido No Chão - Ao Vivo,Próximo Passo (Ao Vivo),album,0.739,0.86,9,-4.318,0.0557,0.253,0.0,0.0908,0.691,114.089,19296610,2.6646833333333335,0
Hugo & Guilherme,Coração Na Cama - Ao Vivo,No Pelo 3 (Ao Vivo),album,0.764,0.794,8,-4.096,0.0589,0.663,0.0,0.34,0.721,110.013,179566892,2.8871166666666666,0
Rex Orange County,THE SHADE,WHO CARES?,album,0.898,0.509,5,-7.973,0.062,0.391,0.0,0.0876,0.727,119.869,166723787,3.0251166666666665,0
Rex Orange County,Pluto Projector,Pony,album,0.379,0.219,5,-11.196,0.0307,0.707,0.000691,0.118,0.188,79.786,316076724,4.458666666666667,0
Rex Orange County,Best Friend,Best Friend,single,0.576,0.714,6,-5.247,0.0595,0.395,0.0,0.115,0.321,144.981,553115352,4.370516666666667,0
Rex Orange County,Television / So Far So Good,Apricot Princess,album,0.403,0.505,5,-7.75,0.0463,0.592,0.0,0.121,0.32,164.902,259286189,4.376666666666667,0
Rex Orange County,AMAZING,WHO CARES?,album,0.719,0.461,8,-8.191,0.0454,0.279,0.0,0.0875,0.548,123.915,129067406,3.486666666666667,0
Rex Orange County,Sunflower,Sunflower,single,0.548,0.765,6,-4.463,0.0525,0.646,0.00378,0.522,0.573,129.933,476068340,4.20385,0
Rex Orange County,Happiness,Apricot Princess,album,0.397,0.235,5,-9.774,0.0335,0.734,1.56e-06,0.161,0.198,105.192,169813706,4.66155,0
Rex Orange County,Loving Is Easy,Loving is Easy,single,0.756,0.609,3,-7.927,0.0544,0.217,0.00482,0.0959,0.537,117.024,439126818,2.5953333333333335,0
Rex Orange County,Corduroy Dreams,Bcos U Will Never B Free,album,0.609,0.305,4,-14.037,0.053,0.653,0.0,0.103,0.222,113.818,233933082,3.4495833333333334,0
Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,single,0.41,0.611,4,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,712039015,3.074133333333333,0
Elley Duhé,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),single,0.607,0.767,5,-6.069,0.0474,0.118,0.0,0.122,0.662,123.998,149174546,2.47715,1
Elley Duhé,Back To You,Back To You,single,0.679,0.548,0,-7.495,0.0298,0.234,0.0,0.189,0.413,115.954,18636008,2.5984833333333333,0
Elley Duhé,Happy Now,Happy Now,single,0.503,0.741,4,-5.128,0.047,0.579,1.49e-06,0.0712,0.458,88.335,478872097,3.4505,0
Elley Duhé,MONEY ON THE DASH,MONEY ON THE DASH,single,0.84,0.667,8,-7.126,0.0843,0.0439,1.34e-05,0.179,0.292,120.044,1691976,2.427783333333333,0
Elley Duhé,Tie Me Down (with Elley Duhé),Gravity,album,0.608,0.845,6,-2.292,0.0597,0.136,0.0,0.111,0.322,98.976,238937066,3.6373333333333333,1
Elley Duhé,Don't Leave Me Lonely,Don't Leave Me Lonely,single,0.687,0.719,6,-6.167,0.212,0.684,6.67e-05,0.125,0.186,139.963,6550714,2.8831166666666665,0
Elley Duhé,Forever (feat. Elley Duhé),Alive,album,0.555,0.779,8,-5.725,0.0416,0.0173,0.0,0.159,0.361,137.984,7932590,3.123083333333333,1
Elley Duhé,PIECES,PIECES,single,0.491,0.704,3,-6.978,0.0464,0.0839,0.000529,0.105,0.515,147.116,7169510,2.778,0
Elley Duhé,Bad Memories ft Elley Duhe and FAST BOY - David Guetta Remix,Bad Memories (David Guetta Remix),single,0.387,0.827,10,-3.544,0.0471,0.0621,0.012,0.0737,0.135,125.001,2273443,4.082166666666667,0
Calum Scott,Where Are You Now,Where Are You Now,single,0.671,0.636,6,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,817062727,2.46995,0
Calum Scott,Dancing On My Own,Only Human (Deluxe),album,0.681,0.174,1,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,1003155181,4.3380833333333335,0
Calum Scott,You Are The Reason,Only Human (Deluxe),album,0.329,0.235,10,-7.699,0.0303,0.918,0.0,0.137,0.22,171.006,849038106,3.4054333333333333,0
Calum Scott,Woke Up in Love,Thrill Of The Chase,album,0.649,0.586,2,-5.998,0.0385,0.234,0.0,0.0936,0.178,106.031,46301533,3.6146666666666665,0
Calum Scott,Rain In Ibiza,Rain In Ibiza,single,0.654,0.898,7,-5.964,0.0413,0.0844,0.0347,0.316,0.722,123.996,56418670,2.3655333333333335,0
Calum Scott,You Are The Reason - Duet Version,Only Human (Special Edition),album,0.403,0.356,10,-7.547,0.0298,0.382,0.0,0.148,0.151,171.454,206655633,3.179333333333333,0
Calum Scott,Woke Up in Love - Acoustic,Woke Up in Love (Acoustic),single,0.441,0.391,1,-6.116,0.0353,0.87,0.0,0.133,0.3,105.533,2339338,3.0416666666666665,0
Calum Scott,Heaven (feat. Lyodra),Heaven (feat. Lyodra),single,0.473,0.349,2,-6.852,0.0361,0.619,0.0,0.109,0.39,117.697,20392394,3.2356833333333332,1
Calum Scott,Dancing On My Own - Tiësto Remix,Only Human (Deluxe),album,0.637,0.602,1,-5.546,0.0346,0.0176,0.000179,0.0818,0.291,122.019,125677413,3.7148333333333334,0
Calum Scott,Heaven,Bridges,album,0.566,0.353,2,-7.624,0.033,0.52,0.0,0.11,0.394,127.531,19199245,3.2356833333333332,0
Shiva,Non lo Sai,Milano Demons,album,0.585,0.678,0,-6.851,0.0888,0.106,0.0,0.139,0.162,127.959,26711741,3.8057,0
Shiva,Alleluia (feat. Sfera Ebbasta),Milano Demons,album,0.744,0.579,8,-6.698,0.206,0.272,0.0,0.121,0.399,133.105,24428869,2.6675333333333335,1
Shiva,MONDAY (feat. Shiva & Michelangelo),IL CORAGGIO DEI BAMBINI,album,0.661,0.715,7,-4.042,0.346,0.308,0.0,0.132,0.676,100.26,6805797,2.7536,1
Shiva,Vorrei (feat. Lazza),Milano Demons,album,0.753,0.543,7,-6.746,0.207,0.402,0.0,0.0991,0.284,105.011,13921991,3.1876333333333333,1
Shiva,Take 4,Milano Demons,album,0.742,0.644,5,-4.42,0.197,0.187,0.0,0.163,0.32,124.033,27957703,2.8428666666666667,0
Shiva,Un Altro Show (feat. Geolier),Milano Demons,album,0.74,0.693,2,-6.185,0.095,0.132,0.0,0.331,0.176,107.074,8096195,2.8617,1
Shiva,Cup,Milano Demons,album,0.872,0.665,11,-6.013,0.129,0.0125,0.0,0.106,0.382,126.023,8141298,2.79675,0
Shiva,Diamante,Milano Demons,album,0.679,0.807,8,-5.165,0.25,0.0856,0.0,0.104,0.318,128.146,5982411,2.9969833333333336,0
Shiva,Cicatrici (feat. Tedua),Milano Demons,album,0.673,0.687,4,-5.993,0.29,0.49,0.0,0.0942,0.472,94.131,6053254,3.23075,1
Shiva,Compliquè (feat. Shiva & Ghali),PROVINCIALE,album,0.863,0.612,1,-8.357,0.282,0.384,0.0,0.144,0.341,118.975,21134282,3.2941166666666666,1
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,album,0.259,0.437,11,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,1378235205,3.9833333333333334,1
ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,album,0.731,0.445,0,-8.418,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,1344026787,4.1193333333333335,0
ZAYN,PILLOWTALK,Mind Of Mine (Deluxe Edition),album,0.584,0.7,11,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,1129292536,3.3791166666666665,0
ZAYN,Trampoline (with ZAYN),Melt (Deluxe),album,0.619,0.459,7,-5.782,0.0334,0.56,0.0,0.137,0.498,126.803,454098750,3.0713333333333335,1
ZAYN,fOoL fOr YoU,Mind Of Mine (Deluxe Edition),album,0.52,0.513,7,-7.208,0.0256,0.281,0.0,0.0976,0.17,77.903,206577757,3.370216666666667,0
ZAYN,Let Me,Icarus Falls,album,0.46,0.566,9,-5.637,0.0502,0.239,5.96e-06,0.0967,0.189,168.408,279529219,3.08955,0
ZAYN,Sweat,Nobody Is Listening,album,0.532,0.584,7,-6.659,0.0444,0.00227,0.00308,0.126,0.165,161.738,46571448,3.8711166666666665,0
ZAYN,There You Are,Icarus Falls,album,0.452,0.688,0,-4.84,0.0385,0.0263,0.0,0.11,0.313,76.99,161699435,3.3266666666666667,0
ZAYN,Entertainer,Icarus Falls,album,0.697,0.568,5,-8.017,0.0369,0.475,2.51e-05,0.0922,0.502,153.931,174656879,3.3766666666666665,0
ZAYN,"A Whole New World (End Title) - From ""Aladdin""","A Whole New World (End Title) [From ""Aladdin""]",single,0.302,0.414,2,-8.16,0.0319,0.0575,0.0,0.0861,0.105,110.508,300706255,4.049266666666667,0
Lyanno,LOKERA,SATURNO,album,0.836,0.826,11,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,295999870,3.2850166666666665,0
Lyanno,Hasta Abajo,KrING,album,0.714,0.671,5,-5.119,0.362,0.289,0.0,0.325,0.641,169.732,301988410,3.83045,0
Lyanno,Nada,Error 93,album,0.898,0.543,6,-8.317,0.121,0.343,0.000623,0.338,0.359,98.992,146276255,5.085233333333333,0
Lyanno,En Tu Cuerpo - Remix,El Cambio,album,0.742,0.497,0,-9.381,0.0746,0.249,0.00335,0.0993,0.558,156.013,168917125,5.181,0
Lyanno,Que Somos,Que Somos,single,0.732,0.595,0,-6.705,0.244,0.111,1.1e-06,0.158,0.658,191.911,60329354,3.7916666666666665,0
Lyanno,Público,Público,single,0.812,0.71,11,-5.255,0.0506,0.317,3.21e-06,0.128,0.419,92.038,24536493,3.4283333333333332,0
Lyanno,Poderosa,El Cambio,album,0.874,0.66,6,-3.631,0.0626,0.0911,0.0143,0.123,0.593,96.993,49598906,3.7144666666666666,0
Lyanno,SALVAJE,Salvaje,single,0.69,0.595,10,-4.616,0.367,0.333,0.0,0.0658,0.451,120.952,1875559,3.5083333333333333,0
Lyanno,La Noche,Hecho En Medellín,album,0.81,0.559,4,-5.41,0.13,0.295,7.16e-05,0.254,0.531,171.935,11451257,2.9062166666666664,0
Lyanno,Tengo un Pal,VICE VERSA,album,0.682,0.796,1,-2.101,0.104,0.242,0.0,0.237,0.696,159.931,12941748,3.2594333333333334,0
La Joaqui,Muñecas,Muñecas,single,0.681,0.711,10,-4.79,0.0846,0.0278,0.0,0.312,0.826,89.89,17899601,2.6053166666666665,0
La Joaqui,Dos Besitos,Dos Besitos,single,0.864,0.667,5,-4.617,0.0833,0.245,0.0,0.0998,0.782,96.889,41120042,2.4847166666666665,0
La Joaqui,Butakera,Butakera,single,0.871,0.563,1,-6.422,0.0618,0.56,0.0,0.0665,0.457,88.96,57595098,2.3900333333333332,0
La Joaqui,TU AMOR | E7,TU AMOR | E7,single,0.668,0.543,6,-10.298,0.0435,0.265,0.0,0.347,0.671,136.459,32975390,2.5610833333333334,0
La Joaqui,LA JOAQUI | Mission 08,LA JOAQUI | Mission 08,single,0.81,0.393,4,-9.029,0.275,0.495,6.43e-05,0.0618,0.508,90.006,33315896,2.4916666666666667,0
La Joaqui,Mañosa,Mañosa,single,0.902,0.62,5,-4.012,0.068,0.0797,0.00594,0.0422,0.756,124.018,8715951,2.62795,0
La Joaqui,Traidora,Traidora,single,0.78,0.484,11,-7.903,0.212,0.546,1.93e-05,0.5,0.786,90.127,4951775,2.2666666666666666,0
La Joaqui,Session en el Barrio #2,Session en el Barrio #2,single,0.853,0.564,9,-8.052,0.0916,0.0693,0.0,0.103,0.544,91.929,10187658,2.4553666666666665,0
La Joaqui,¿Y pa la Wacha Loca? (con Salastkbron) - Remix,¿Y pa la Wacha Loca? (con Salastkbron) [Remix],single,0.837,0.75,9,-4.53,0.159,0.0176,0.0,0.611,0.689,97.003,1816459,3.8237666666666668,0
La Joaqui,PICA,PICA,single,0.857,0.635,7,-6.255,0.379,0.457,0.0,0.0695,0.743,79.977,10893021,2.742183333333333,0
Niall Horan,This Town,Flicker (Deluxe),album,0.677,0.401,9,-8.467,0.0308,0.712,0.0,0.116,0.195,111.825,725742418,3.8808666666666665,0
Niall Horan,Slow Hands,Flicker (Deluxe),album,0.735,0.425,0,-6.648,0.0464,0.011,0.0,0.055,0.848,85.896,809141465,3.136233333333333,0
Niall Horan,Moral of the Story (feat. Niall Horan) - Bonus Track,Ashlyn,album,0.579,0.37,10,-8.9,0.0383,0.496,0.0,0.221,0.216,119.799,193474453,3.3085833333333334,1
Niall Horan,Put A Little Love On Me,Heartbreak Weather,album,0.589,0.471,10,-4.908,0.0262,0.674,0.0,0.105,0.262,95.972,219588352,3.7431,0
Niall Horan,Our Song,Therapy,album,0.572,0.759,2,-4.312,0.0506,0.127,0.0,0.224,0.519,80.95,195645306,2.7288833333333335,0
Niall Horan,Too Much To Ask,Flicker (Deluxe),album,0.443,0.533,0,-6.548,0.0396,0.371,0.0,0.128,0.201,77.344,457199679,3.7174,0
Niall Horan,Black And White,Heartbreak Weather,album,0.443,0.582,2,-6.02,0.0482,0.0301,0.0,0.127,0.239,147.589,233449691,3.218166666666667,0
Niall Horan,Flicker,Flicker (Deluxe),album,0.263,0.307,3,-9.724,0.0295,0.71,7.48e-06,0.337,0.239,182.082,120100167,4.300416666666667,0
Niall Horan,Seeing Blind,Flicker (Deluxe),album,0.716,0.555,9,-7.57,0.0371,0.0372,0.0,0.105,0.483,93.973,142272157,3.088016666666667,0
Niall Horan,Still,Heartbreak Weather,album,0.416,0.45,3,-6.198,0.0269,0.123,0.0,0.113,0.287,97.676,51510112,4.198066666666667,0
Dave,Location (feat. Burna Boy),PSYCHODRAMA,album,0.812,0.496,9,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,393279498,4.02155,1
Dave,Starlight,Starlight,single,0.954,0.367,4,-9.551,0.288,0.341,5.48e-06,0.0979,0.372,124.026,182973557,3.53225,0
Dave,Thiago Silva,Thiago Silva,single,0.667,0.673,0,-7.574,0.323,0.0641,4e-06,0.0975,0.669,144.256,188129410,3.3660666666666668,0
Dave,Clash (feat. Stormzy),We're All Alone In This Together,album,0.871,0.519,2,-6.549,0.258,0.313,8.14e-06,0.0869,0.532,140.013,170715138,4.19555,1
Dave,Funky Friday,Funky Friday,single,0.975,0.535,1,-7.227,0.196,0.0783,0.0,0.107,0.671,125.066,172177751,3.0456833333333333,0
Dave,Verdansk,We're All Alone In This Together,album,0.961,0.502,2,-8.605,0.312,0.28,0.0,0.145,0.536,117.078,75368103,3.0380833333333332,0
Dave,Screwface Capital,PSYCHODRAMA,album,0.914,0.56,0,-7.56,0.0486,0.523,3.69e-05,0.198,0.427,112.015,90606744,4.218216666666667,0
Dave,Propeller (feat. Dave & BNXN),Propeller (feat. Dave & BNXN),single,0.846,0.508,8,-7.873,0.308,0.475,0.000126,0.0961,0.567,126.447,21022401,3.4073333333333333,1
Dave,System (feat. WizKid),We're All Alone In This Together,album,0.817,0.669,0,-4.278,0.1,0.105,1.25e-06,0.247,0.693,106.934,52096692,3.0258333333333334,1
Dave,Law Of Attraction (feat. Snoh Aalegra),We're All Alone In This Together,album,0.774,0.513,0,-8.159,0.342,0.32,0.000105,0.0866,0.51,102.78,33352880,3.0279333333333334,1
Clairo,Sofia,Immunity,album,0.744,0.619,0,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,518264885,3.1397833333333334,0
Clairo,Flaming Hot Cheetos,Flaming Hot Cheetos,single,0.817,0.551,7,-9.33,0.133,0.865,0.000151,0.101,0.142,109.966,304990293,2.0647333333333333,0
Clairo,Bags,Immunity,album,0.742,0.546,1,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,165137692,4.342,0
Clairo,Pretty Girl,Pretty Girl,single,0.93,0.611,0,-4.406,0.0415,0.593,0.00124,0.0592,0.695,112.127,372675024,2.9725333333333332,0
Clairo,Amoeba,Sling,album,0.739,0.491,6,-11.515,0.027,0.791,0.0366,0.1,0.707,111.008,83964366,3.815366666666667,0
Clairo,4EVER,4EVER,single,0.75,0.585,9,-7.576,0.0285,0.049,0.00552,0.155,0.584,102.331,191844554,2.6599166666666667,0
Clairo,Hello?,diary 001,single,0.839,0.473,10,-7.835,0.0607,0.641,0.000459,0.0939,0.0644,98.732,158873579,2.2502666666666666,0
Clairo,How - demo,diary 001,single,0.649,0.428,8,-4.584,0.0313,0.766,0.00294,0.0816,0.514,77.057,75364938,2.1173333333333333,0
Clairo,Softly,Immunity,album,0.759,0.436,0,-11.233,0.0419,0.33,0.0113,0.102,0.782,94.03,104279870,3.08845,0
Brray,LOKERA,SATURNO,album,0.836,0.826,11,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,295999870,3.2850166666666665,0
Brray,Corazón Roto,Corazón Roto,single,0.862,0.664,1,-7.271,0.0482,0.323,3.99e-05,0.102,0.826,93.01,3276962,2.522883333333333,0
Brray,MARIMBA GRINGA,MARIMBA GRINGA,single,0.842,0.709,7,-5.219,0.282,0.309,0.0,0.103,0.782,90.965,13210751,3.0989,0
Brray,La Jeepeta,La Jeepeta,single,0.816,0.726,0,-5.334,0.267,0.48,1.41e-06,0.314,0.707,175.933,74751023,3.413483333333333,0
Brray,Dame Lu - Remix,Dame Lu (Remix),single,0.644,0.673,7,-6.062,0.239,0.283,2.87e-05,0.283,0.581,95.085,1754394,5.395333333333333,0
Brray,Bi,TRAP KITTY,album,0.909,0.563,4,-5.74,0.358,0.262,0.0,0.106,0.514,140.071,2680790,3.0833333333333335,0
Brray,Tú Y Yo,Tú Y Yo,single,0.79,0.569,1,-6.85,0.0454,0.0377,0.000105,0.0657,0.54,122.031,336992,4.03955,0
Brray,Daddy Issues,Daddy Issues,single,0.896,0.818,11,-5.666,0.191,0.0804,0.0,0.101,0.804,90.013,694942,3.4222166666666665,0
Brray,En Su Nota (Remix),En Su Nota (Remix),single,0.742,0.691,7,-5.475,0.12,0.404,0.0,0.25,0.89,166.0,2068602,3.8554166666666667,0
Ski Mask The Slump God,Nuketown (feat. Juice WRLD),STOKELEY,album,0.808,0.617,10,-9.32,0.442,0.113,0.0,0.734,0.632,149.962,369544416,2.7733333333333334,1
Ski Mask The Slump God,Faucet Failure,STOKELEY,album,0.935,0.552,10,-9.373,0.335,0.111,0.0,0.0952,0.615,99.993,484852354,2.4271166666666666,0
Ski Mask The Slump God,Unbothered,STOKELEY,album,0.884,0.445,1,-10.58,0.418,0.222,0.0,0.112,0.851,125.008,201284332,2.3071166666666665,0
Ski Mask The Slump God,OOGA BOOGA!,OOGA BOOGA!,single,0.847,0.916,1,-5.757,0.222,0.101,0.000766,0.118,0.751,104.018,25688591,2.3173,0
Ski Mask The Slump God,Take A Step Back,You Will Regret (Reloaded),album,0.8,0.591,6,-8.808,0.271,0.111,0.0,0.429,0.747,117.003,347019241,3.50645,0
Ski Mask The Slump God,E-ER (feat. Lil Yachty),FAMILY,album,0.952,0.29,8,-11.459,0.428,0.074,0.0,0.107,0.394,130.083,125556755,2.7230833333333333,1
Ski Mask The Slump God,Foot Fungus,STOKELEY,album,0.881,0.623,1,-9.662,0.119,0.257,1.5e-06,0.0964,0.745,88.953,230590565,2.159116666666667,0
Ski Mask The Slump God,Demon Time (feat. Ski Mask The Slump God),Trip At Knight (Complete Edition),album,0.718,0.684,11,-5.16,0.248,0.0182,0.0,0.233,0.856,146.084,51181340,2.6575333333333333,1
Ski Mask The Slump God,Catch Me Outside,You Will Regret (Reloaded),album,0.943,0.677,7,-6.033,0.246,0.165,0.0,0.327,0.616,112.001,244865149,2.429333333333333,0
Ski Mask The Slump God,TOILET WATER (feat. Ski Mask The Slump God),MANSION MUSIK,album,0.76,0.539,1,-4.576,0.158,0.0066,0.0,0.0838,0.0734,141.01,1674242,2.95075,1
Noriel,Na Na Na - Remix,Na Na Na (Remix),single,0.831,0.83,3,-4.329,0.0865,0.0802,1.77e-06,0.0442,0.938,98.003,30616733,4.54105,0
Noriel,Los Aparatos,SAGITARIO,album,0.868,0.878,1,-3.294,0.038,0.0509,0.00052,0.0857,0.899,112.987,69366747,3.880716666666667,0
Noriel,De las 2 (feat. Bad Bunny & Arcángel),Trap Capos II,album,0.744,0.696,8,-5.015,0.117,0.71,0.0,0.0808,0.406,120.146,85192553,4.34155,1
Noriel,4K,4K,single,0.925,0.9,3,-4.361,0.143,0.355,0.00608,0.124,0.804,120.031,141499375,3.3583333333333334,0
Noriel,Suave (Remix),El Hombre,album,0.875,0.909,9,-3.558,0.076,0.14,0.00185,0.0616,0.524,119.999,115339643,5.0921,0
Noriel,Tra Tra,Tra Tra,single,0.861,0.779,8,-6.081,0.1,0.264,0.0,0.118,0.758,97.008,14437881,2.9278333333333335,0
Noriel,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,Amigos y Enemigos (Remix),single,0.752,0.748,6,-3.755,0.0895,0.289,0.0,0.105,0.497,115.01,94739228,4.921733333333333,1
Noriel,Cuerpo en Venta,Cuerpo en Venta,single,0.696,0.601,11,-5.749,0.302,0.161,0.0,0.0974,0.408,91.924,207545544,4.240216666666667,0
Noriel,Diablita (feat. Anuel AA & Baby Rasta),Trap Capos: Season 1,album,0.807,0.631,8,-4.883,0.111,0.407,0.0,0.117,0.126,129.902,57850884,3.560216666666667,1
Grupo Arriesgado,Enloquecido,Enloquecido,album,0.784,0.734,5,-6.007,0.0553,0.25,0.0,0.214,0.668,98.053,38640601,3.548583333333333,0
Grupo Arriesgado,Belico El Asunto (En Vivo),Belico El Asunto (En Vivo),single,0.761,0.477,5,-4.32,0.0514,0.805,0.0,0.163,0.967,112.276,34316012,3.478,0
